,RevalYear,TaxYear,LandValue,BuildingValue,ObxfValue,TotalMarketValue,DeferredValue,TotalAssessedValue,buildingId,id,BuildingNumber,ImprovementType,ValuationModel,QualityCode,ActualYearBuilt,HeatedAreaCard,BedroomCountTotal,BathCountTotal,HalfBathCountTotal,ParcelID,ParcelNumber
793,2023,2023,75000,804910,0,879910,0,879910,1,2604D001,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1983,"3,532 sqft",4,4,0,13620427,2604D001
794,2023,2023,995000,676920,24650,1696570,0,1696570,1,2604F034,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1993,"2,000 sqft",3,3,0,13620494,2604F034
795,2023,2023,995000,731120,0,1726120,0,1726120,1,2604F033,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1996,"2,623 sqft",4,3,0,13620493,2604F033
796,2023,2023,995000,608150,4840,1607990,0,1607990,1,2604F032,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1996,"1,800 sqft",4,3,0,13620492,2604F032
797,2023,2023,650000,584230,180,1234410,0,1234410,1,2601B055,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1995,"1,296 sqft",3,3,0,13620231,2601B055
798,2023,2023,500000,970760,8230,1478990,0,1478990,1,2601B023,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1999,"2,550 sqft",4,4,1,13620201,2601B023
799,2023,2023,900000,1073180,11700,1984880,0,1984880,1,2601B027,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1990,"2,966 sqft",3,3,1,13620204,2601B027
800,2023,2023,400000,689760,1240,1091000,0,1091000,1,2601B030,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1992,"1,880 sqft",4,3,1,13620207,2601B030
801,2023,2023,330000,709600,860,1040460,0,1040460,1,2601B035,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1995,"1,800 sqft",3,3,0,13620211,2601B035
802,2023,2023,750000,1077960,3020,1830980,0,1830980,1,2601B060,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2000,"2,904 sqft",5,4,1,13620236,2601B060
803,2023,2023,750000,850310,16180,1616490,0,1616490,1,2601B058,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2001,"2,348 sqft",3,3,1,13620234,2601B058
804,2023,2023,750000,1179120,16990,1946110,0,1946110,1,2601B059,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,1998,"2,203 sqft",3,3,0,13620235,2601B059
805,2023,2023,579600,1124450,8060,1712110,0,1712110,1,2604C021,1,89 - MUNICIPAL OFFICE,04 - OFFICE CONST.,4 - ABOVE AVERAGE,1992,"2,048 sqft",0,0,0,13234844,2604C021
806,2023,2023,360000,710170,1120,1071290,0,1071290,1,2604C019,1,71 - CHURCH,07 - COMMERCIAL CONST.,4 - ABOVE AVERAGE,1987,"2,412 sqft",0,0,0,13240347,2604C019
807,2023,2023,650000,1244470,0,1894470,0,1894470,1,2604I003,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2003,"3,008 sqft",3,3,1,13620555,2604I003
808,2023,2023,90000,950260,0,1040260,0,1040260,1,2604B024,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2001,"2,482 sqft",4,4,0,13620369,2604B024
809,2023,2023,92000,800680,0,892680,0,892680,1,26500056,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2003,"2,055 sqft",3,2,1,13603780,26500056
810,2023,2023,160000,1491380,0,1651380,0,1651380,1,2641I013,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2007,"3,564 sqft",4,4,1,13622037,2641I013
811,2023,2023,75000,744080,280,819360,0,819360,1,2642D031,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2008,"1,954 sqft",3,2,0,13603042,2642D031
812,2023,2023,140000,1024270,1420,1165690,0,1165690,1,2654F034,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2009,"2,752 sqft",4,3,0,13604069,2654F034
813,2023,2023,140000,1216880,8350,1365230,0,1365230,1,264PA007,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2007,"2,434 sqft",4,4,1,13603711,264PA007
814,2023,2023,345000,991530,13260,1349790,0,1349790,1,2641I084,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2010,"2,540 sqft",3,3,0,13622107,2641I084
815,2023,2023,560000,2066080,1670,2627750,0,2627750,1,2643E009,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2010,"4,252 sqft",6,6,0,13603513,2643E009
816,2023,2023,540000,254830,0,794830,0,794830,1,2604C024,1,67 - HISTORICAL HOMES,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1999,984 sqft,0,2,0,13620426,2604C024
817,2023,2023,1250000,1546030,12580,2808610,0,2808610,1,2654A001,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2010,"5,134 sqft",4,6,0,13603812,2654A001
818,2023,2023,1200000,1458970,0,2658970,0,2658970,1,2601B070,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2006,"4,425 sqft",3,2,2,13620247,2601B070
819,2023,2023,750000,1163700,0,1913700,0,1913700,1,2601B061,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2006,"2,416 sqft",4,5,0,13620237,2601B061
820,2023,2023,800000,1054740,360,1855100,0,1855100,1,2601B046,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2003,"2,824 sqft",3,3,1,13620222,2601B046
821,2023,2023,130000,1325050,6280,1461330,0,1461330,1,26400033,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2006,"3,184 sqft",3,4,0,12177438,26400033
822,2023,2023,260000,1096140,2250,1358390,0,1358390,1,26400023,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2005,"3,539 sqft",3,3,0,13621719,26400023
823,2023,2023,1250000,2723020,26570,3999590,0,3999590,1,2654D007,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2004,"4,797 sqft",5,6,1,13603951,2654D007
824,2023,2023,455000,1376060,13680,1844740,0,1844740,1,2654C071,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2006,"4,060 sqft",5,5,1,13603910,2654C071
825,2023,2023,215000,1071460,0,1286460,0,1286460,1,2654G033,1,96 - PATIO HOME-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2005,"2,696 sqft",4,4,1,13604118,2654G033
826,2023,2023,200000,896290,12120,1108410,0,1108410,1,2654G032,1,96 - PATIO HOME-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2004,"2,386 sqft",4,4,1,13604117,2654G032
827,2023,2023,200000,884480,15320,1099800,0,1099800,1,2654G031,1,96 - PATIO HOME-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2004,"2,354 sqft",4,4,1,13604116,2654G031
828,2023,2023,200000,889500,15560,1105060,0,1105060,1,2654G030,1,96 - PATIO HOME-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2004,"2,696 sqft",4,4,1,13604115,2654G030
829,2023,2023,200000,899210,15760,1114970,0,1114970,1,2654G028,1,96 - PATIO HOME-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2005,"2,386 sqft",4,4,1,13604113,2654G028
830,2023,2023,200000,972860,15760,1188620,0,1188620,1,2654G027,1,96 - PATIO HOME-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2005,"2,696 sqft",4,4,1,13604112,2654G027
831,2023,2023,200000,899210,18350,1117560,0,1117560,1,2654G026,1,96 - PATIO HOME-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2005,"2,386 sqft",4,4,1,13604111,2654G026
832,2023,2023,215000,1131540,0,1346540,0,1346540,1,2654G025,1,96 - PATIO HOME-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2005,"2,696 sqft",4,4,1,13604110,2654G025
833,2023,2023,75000,900490,0,975490,0,975490,1,2604E007,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2010,"2,208 sqft",4,3,1,13620455,2604E007
834,2023,2023,160000,958130,0,1118130,0,1118130,1,2643B021,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2010,"2,362 sqft",4,4,1,13603411,2643B021
835,2023,2023,455000,2282110,3840,2740950,0,2740950,1,2654C070,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2010,"5,473 sqft",5,4,1,13603909,2654C070
836,2023,2023,1250000,2972670,13320,4235990,0,4235990,1,2654D017,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2010,"5,841 sqft",5,5,2,13603961,2654D017
837,2023,2023,750000,887770,13950,1651720,0,1651720,1,2601B062,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2010,"1,954 sqft",3,3,0,13620238,2601B062
838,2023,2023,75000,834000,23540,932540,0,932540,1,2604B041,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2010,"1,512 sqft",4,3,1,13620386,2604B041
839,2023,2023,990000,902230,1730,1893960,0,1893960,1,2643O029,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2010,"2,628 sqft",4,4,1,13235490,2643O029
840,2023,2023,650000,826040,0,1476040,0,1476040,1,26500010,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1996,"2,584 sqft",4,3,0,13603740,26500010
841,2023,2023,350000,181760,57260,589020,0,589020,1,26500063,1,78 - COUNTRY CLUB HOUSE,07 - COMMERCIAL CONST.,4 - ABOVE AVERAGE,2001,672 sqft,0,0,0,12896743,26500063
842,2023,2023,75000,1409250,15700,1499950,0,1499950,1,2642A007,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2013,"2,190 sqft",2,2,1,13602869,2642A007
843,2023,2023,169000,457950,10290,637240,0,637240,1,26500044,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2012,"1,600 sqft",1,2,0,12177537,26500044
844,2023,2023,75000,807640,5050,887690,0,887690,1,2642D043,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2013,"1,690 sqft",4,4,0,13603054,2642D043
845,2023,2023,75000,886470,0,961470,0,961470,1,2642A016,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2013,"1,706 sqft",4,4,0,13602878,2642A016
846,2023,2023,75000,914650,0,989650,0,989650,1,2642A017,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2013,"2,309 sqft",5,3,1,13602879,2642A017
847,2023,2023,335000,1282960,0,1617960,0,1617960,1,2654D033,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2013,"2,668 sqft",5,5,1,13603977,2654D033
848,2023,2023,750000,1008860,0,1758860,0,1758860,1,2601B109,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2013,"2,810 sqft",4,4,0,13620287,2601B109
849,2023,2023,557500,1175210,0,1732710,0,1732710,1,2643O004,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2013,"2,482 sqft",3,3,1,14263978,2643O004
850,2023,2023,1250000,1779040,13600,3042640,0,3042640,1,26600007,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2013,"3,703 sqft",4,4,1,13604209,26600007
851,2023,2023,140000,1159720,2350,1302070,0,1302070,1,2654C034,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2013,"2,108 sqft",4,3,1,13603873,2654C034
852,2023,2023,140000,834720,16240,990960,0,990960,1,2654C005,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2013,"1,520 sqft",3,2,0,13603844,2654C005
853,2023,2023,185000,1142630,4400,1332030,0,1332030,1,2654M002,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2007,"3,407 sqft",5,5,1,13646193,2654M002
854,2023,2023,160000,687210,9570,856780,0,856780,1,2654G017,1,96 - PATIO HOME-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2003,"1,352 sqft",2,2,1,13604102,2654G017
855,2023,2023,160000,651830,9370,821200,0,821200,1,2654G018,1,96 - PATIO HOME-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2003,"1,568 sqft",3,3,1,13680884,2654G018
856,2023,2023,0,697130,3540,700670,0,700670,1,264GA015,1,97 - CONDOMINIUM-BHI,03 - MFR CONSTRUCTION,4 - ABOVE AVERAGE,2007,"1,736 sqft",2,2,1,12280356,264GA015
857,2023,2023,0,795520,4140,799660,0,799660,1,264GA016,1,97 - CONDOMINIUM-BHI,03 - MFR CONSTRUCTION,4 - ABOVE AVERAGE,2007,"2,028 sqft",3,3,1,12280372,264GA016
858,2023,2023,0,803830,4020,807850,0,807850,1,264GA014,1,97 - CONDOMINIUM-BHI,03 - MFR CONSTRUCTION,4 - ABOVE AVERAGE,2006,"2,028 sqft",3,3,1,12280362,264GA014
859,2023,2023,90000,855100,0,945100,0,945100,1,2641J004,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2013,"1,825 sqft",3,3,1,13622120,2641J004
860,2023,2023,345000,1181820,0,1526820,0,1526820,1,2641I040,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2013,"3,276 sqft",4,5,0,13622063,2641I040
861,2023,2023,1250000,1955620,13940,3219560,0,3219560,1,2654D013,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2014,"3,822 sqft",6,5,1,13603957,2654D013
862,2023,2023,265000,1316230,0,1581230,0,1581230,1,2641E048,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2014,"2,442 sqft",5,3,1,13621939,2641E048
863,2023,2023,335000,1698470,16400,2049870,0,2049870,1,2654D032,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2014,"3,100 sqft",4,4,1,13603976,2654D032
864,2023,2023,500000,1841480,13940,2355420,0,2355420,1,2654D025,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2014,"3,280 sqft",5,5,1,13603969,2654D025
865,2023,2023,90000,885730,15990,991720,0,991720,1,2604B020,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2015,"2,272 sqft",4,3,1,13620364,2604B020
866,2023,2023,300000,1095720,0,1395720,0,1395720,1,2641A002,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2015,"2,361 sqft",4,3,1,13621762,2641A002
867,2023,2023,265000,1123490,0,1388490,0,1388490,1,2641E052,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2013,"2,347 sqft",4,4,0,13621943,2641E052
868,2023,2023,265000,888230,0,1153230,0,1153230,1,2641F001,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2015,"2,496 sqft",3,4,0,13621946,2641F001
869,2023,2023,330000,1025520,0,1355520,0,1355520,1,2601B082,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2017,"2,590 sqft",5,4,1,13620263,2601B082
870,2023,2023,800000,1587320,45380,2432700,0,2432700,1,2601B053,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2020,"3,400 sqft",4,5,1,13620229,2601B053
871,2023,2023,1200000,1421470,0,2621470,0,2621470,1,2601B077,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2016,"2,932 sqft",5,4,1,13620254,2601B077
872,2023,2023,500000,1042240,10030,1552270,0,1552270,1,2601B008,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,1999,"2,636 sqft",4,3,0,13620185,2601B008
873,2023,2023,500000,601600,6580,1108180,0,1108180,1,2601B009,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1989,"1,840 sqft",3,2,1,13620186,2601B009
874,2023,2023,500000,1699620,0,2199620,0,2199620,1,2654D021,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2015,"3,472 sqft",5,5,1,13603965,2654D021
875,2023,2023,990000,963430,2750,1956180,0,1956180,1,2643O020,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2016,"2,828 sqft",3,3,1,13603649,2643O020
876,2023,2023,140000,1270180,12850,1423030,0,1423030,1,2654F020,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2015,"2,808 sqft",4,3,1,13604055,2654F020
877,2023,2023,140000,1397400,14280,1551680,0,1551680,1,266AB004,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2015,"2,420 sqft",4,3,1,13604218,266AB004
878,2023,2023,140000,1120200,1680,1261880,0,1261880,1,2654C038,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2000,"2,781 sqft",3,3,1,13603877,2654C038
879,2023,2023,260000,1352300,1850,1614150,0,1614150,1,26500043,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2016,"3,824 sqft",4,4,1,13603769,26500043
880,2023,2023,306000,1065690,650,1372340,0,1372340,1,2642N012,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2016,"2,807 sqft",4,4,1,13603308,2642N012
881,2023,2023,180000,1284620,12870,1477490,0,1477490,1,2642B061,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2016,"3,210 sqft",5,5,2,13602989,2642B061
882,2023,2023,140000,1005520,0,1145520,0,1145520,1,266AC001,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2017,"1,770 sqft",4,2,1,13604221,266AC001
883,2023,2023,140000,1618130,4330,1762460,0,1762460,1,266AC004,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2016,"3,220 sqft",4,4,1,13604224,266AC004
884,2023,2023,140000,1225570,0,1365570,0,1365570,1,266AC008,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2016,"2,380 sqft",4,2,1,13604228,266AC008
885,2023,2023,140000,1866040,5900,2011940,0,2011940,1,2654C096,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2017,"3,537 sqft",4,4,1,13603933,2654C096
886,2023,2023,90000,859370,0,949370,0,949370,1,2604B032,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2015,"2,304 sqft",4,4,0,13620377,2604B032
887,2023,2023,160000,960460,970,1121430,0,1121430,1,2643B001,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2006,"2,512 sqft",4,4,1,13603392,2643B001
888,2023,2023,250000,144510,0,394510,0,394510,1,2601B106,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2006,308 sqft,1,1,0,13240333,2601B106
889,2023,2023,465000,974520,0,1439520,0,1439520,1,2643E024,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2015,"2,445 sqft",4,4,1,13603528,2643E024
890,2023,2023,75000,1024860,0,1099860,0,1099860,1,2642B064,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2018,"2,418 sqft",3,3,1,13602992,2642B064
891,2023,2023,1875000,1947910,18400,3841310,0,3841310,1,2654A006,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2019,"4,378 sqft",5,4,0,13603817,2654A006
892,2023,2023,1782000,1737770,20590,3540360,0,3540360,1,2654B004,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2018,"3,875 sqft",5,5,1,13603830,2654B004
893,2023,2023,140000,1213700,0,1353700,0,1353700,1,264PA003,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2017,"2,438 sqft",3,4,1,13603707,264PA003
894,2023,2023,300000,1360570,16200,1676770,0,1676770,1,2641A003,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2018,"2,714 sqft",4,4,2,13621763,2641A003
895,2023,2023,345000,1645730,0,1990730,0,1990730,1,2641I082,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2018,"2,830 sqft",5,4,1,13622105,2641I082
896,2023,2023,250000,144510,0,394510,0,394510,1,2601B104,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2006,308 sqft,1,1,0,13240330,2601B104
897,2023,2023,250000,144510,0,394510,0,394510,1,2601B101,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2006,308 sqft,1,1,0,13240292,2601B101
898,2023,2023,250000,144510,0,394510,0,394510,1,2601B099,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2006,308 sqft,1,1,0,13240336,2601B099
899,2023,2023,250000,144510,0,394510,0,394510,1,2601B091,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2006,308 sqft,1,1,0,13240338,2601B091
900,2023,2023,1250000,3099800,19800,4369600,0,4369600,1,2654D005,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2017,"5,563 sqft",5,5,1,13603949,2654D005
901,2023,2023,140000,1302130,0,1442130,0,1442130,1,266AD002,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2019,"2,147 sqft",3,3,1,13604230,266AD002
902,2023,2023,140000,1088380,0,1228380,0,1228380,1,266AD003,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2018,"1,731 sqft",3,2,1,13604231,266AD003
903,2023,2023,140000,1167800,0,1307800,0,1307800,1,264PA011,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2019,"2,280 sqft",4,4,1,13603715,264PA011
904,2023,2023,250750,1350210,0,1600960,0,1600960,1,2654C027,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2019,"2,933 sqft",3,3,1,13603866,2654C027
905,2023,2023,167500,1366430,0,1533930,0,1533930,1,266AD004,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2019,"2,578 sqft",4,5,1,13604232,266AD004
906,2023,2023,300000,1108740,0,1408740,0,1408740,1,2641I034,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2018,"1,984 sqft",3,3,1,13622057,2641I034
907,2023,2023,160000,1124250,10430,1294680,0,1294680,1,2641I033,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2015,"2,514 sqft",4,3,1,13622056,2641I033
908,2023,2023,160000,1254780,0,1414780,0,1414780,1,2643B016,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2018,"3,270 sqft",4,4,1,13603406,2643B016
909,2023,2023,300000,1538660,16200,1854860,0,1854860,1,2643B038,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2018,"3,202 sqft",3,3,1,13603428,2643B038
910,2023,2023,300000,1174930,0,1474930,0,1474930,1,2643A030,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2019,"2,979 sqft",4,4,0,13603363,2643A030
911,2023,2023,140000,1187970,0,1327970,0,1327970,1,266AB003,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2016,"2,117 sqft",4,3,1,13604217,266AB003
912,2023,2023,140000,1139170,11000,1290170,0,1290170,1,266AB001,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2015,"2,140 sqft",4,3,1,13604214,266AB001
913,2023,2023,75000,1099230,0,1174230,0,1174230,1,2642A013,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2017,"2,754 sqft",3,3,1,13602875,2642A013
914,2023,2023,75000,1011680,5900,1092580,0,1092580,1,2642M006,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2017,"2,880 sqft",5,4,1,13603284,2642M006
915,2023,2023,75000,850860,3180,929040,0,929040,1,2642B002,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2006,"1,728 sqft",3,3,0,13602904,2642B002
916,2023,2023,500000,1768140,14760,2282900,0,2282900,1,2654D018,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2014,"3,099 sqft",5,5,1,13907842,2654D018
917,2023,2023,500000,1586350,0,2086350,0,2086350,1,2654D019,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2015,"3,276 sqft",6,5,1,13603963,2654D019
918,2023,2023,288000,1376970,0,1664970,0,1664970,1,2642K003,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2002,"2,716 sqft",3,3,0,13603248,2642K003
919,2023,2023,90000,719230,5890,815120,0,815120,1,2641L008,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2004,"1,944 sqft",3,3,0,13622169,2641L008
920,2023,2023,90000,945190,16830,1052020,0,1052020,1,2641M007,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2016,"2,656 sqft",5,4,0,13622226,2641M007
921,2023,2023,135000,1036030,0,1171030,0,1171030,1,2641L022,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2018,"2,350 sqft",5,5,1,13622181,2641L022
922,2023,2023,135000,1090220,2460,1227680,0,1227680,1,2641O009,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2017,"2,828 sqft",2,2,1,13622294,2641O009
923,2023,2023,75000,644690,0,719690,0,719690,1,2604D012,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2004,"2,163 sqft",3,3,1,13620438,2604D012
924,2023,2023,75000,1116380,0,1191380,0,1191380,1,2641E002,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2017,"2,796 sqft",4,3,1,13621893,2641E002
925,2023,2023,95000,958840,0,1053840,0,1053840,1,2641E037,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2017,"2,332 sqft",4,3,1,13621928,2641E037
